1 1306.0 2236.59216474 1739.65395188 2032.77608509 2002.59921974 2183.4113011 2233.48886617 2257.13619664 2268.03042814
2 1898.0 3918.87028425 3340.74302818 3942.03705739 3689.85336171 4242.05829199 4333.91164227 4385.43922821 4401.16729395
3 2551.0 4714.96460998 4803.92355809 5717.38529672 5660.13223198 6192.43085601 6341.79045823 6410.80032443 6443.16921618
4 2591.0 5014.86062339 6098.51070597 7295.3113963 7253.05406985 7967.37474851 8175.34829525 8258.81931472 8292.13298392
5 NA 4521.98353013 4957.85431196 5821.85904721 5918.80283886 6295.21831144 6398.46157659 6327.65771123 6347.65266988
6 NA 4874.67895104 5719.4707843 6616.36736367 6691.748997 7058.41546373 7151.24469605 7210.94780429 7229.71890024
7 NA 4933.82863258 6450.01523839 7573.0511348 7817.61678112 7990.41387216 8240.84209451 8304.32996411 8331.19684043
8 2581.0 4909.02647329 6834.45677551 8466.25657437 8673.35550405 8978.7956178 9281.38956389 9341.79032476 9354.83253866
