iterations residual
0   1.0000e+00
1   1.2077e-01
2   4.0217e-02
3   3.9558e-02
4   1.8298e-02
5   1.3871e-02
6   7.2584e-03
7   5.3661e-03
8   2.7847e-03
9   1.5876e-03
10   1.1495e-03
11   6.2332e-04
12   4.5041e-04
13   2.8179e-04
14   1.8345e-04
15   1.1857e-04
16   7.2802e-05
17   4.9347e-05
18   2.7860e-05
19   1.7429e-05
20   1.2906e-05
21   8.5534e-06
