iterations residual
0   1.0000e+00
1   6.5084e-01
2   4.8556e-01
3   2.8731e-01
4   9.1338e-02
5   4.4714e-02
6   2.4400e-02
7   1.3835e-02
8   7.3959e-03
9   3.5665e-03
10   1.9879e-03
11   1.1717e-03
12   7.1832e-04
13   4.3711e-04
14   2.8194e-04
15   1.8018e-04
16   1.1129e-04
17   6.9899e-05
18   4.2176e-05
19   2.6774e-05
20   1.6207e-05
21   9.6968e-06
